disclosure_report_url,title,program,target,researcher,priority,disclosed_at
/disclosures/a39dd850-7442-4093-b92b-3a001fbb699d/graphql-system-information,GraphQL system information,,manage.statuspage.io,,4,6 Nov 2024
/disclosures/40dfbb66-6902-40c1-849d-7aad86b96393/html-injection-in-email,HTML Injection in email ,,https://nasa.gov,,5,5 Nov 2024
/disclosures/1c9020a2-2043-4a9f-98ab-0974ce9e5d74/falsification-of-content-that-can-manipulate-the-public-and-can-be-accessed-by-the-public-on-https-nasa-gov,falsification of content that can manipulate the public and can be accessed by the public on https://nasa.gov,,https://nasa.gov,,5,5 Nov 2024
/disclosures/d79469cf-e190-4fcb-8fd3-c0fda8f1eaa1/dom-based-cross-site-scripting-xss,DOM Based Cross Site Scripting (XSS),,https://globe.gov/,,5,5 Nov 2024
/disclosures/047660d3-4573-4ce4-9ce1-36b7f328a70b/robots-txt-disallow,Robots.txt Disallow ,,https://globe.gov/,,5,5 Nov 2024
/disclosures/260c886f-0437-413e-8eed-6ab494ce6cdb/reflected-xss-via-tab-parameter,Reflected XSS via tab parameter,,https://nasa.gov,,3,4 Nov 2024
/disclosures/5fd58c0a-2a45-47f6-9d98-d71792d19bd6/full-database-dump-with-sqli,Full database Dump with SQLI,,https://nasa.gov,,1,4 Nov 2024
/disclosures/603452a2-5b98-4e7c-ac60-9ec99bc4a443/open-redirection-on-backurl-argument-when-using-fake-but-similar-subdomain,Open Redirection on backUrl argument when using fake but similar subdomain,,https://globe.gov/,,4,4 Nov 2024
/disclosures/b826681a-c94e-4d4c-a2ee-93d8666f016c/critical-access-control-bypass-lfi-exposes-etc-passwd,Critical : Access Control Bypass + LFI exposes /etc/passwd ,,,,1,4 Nov 2024
/disclosures/9df560d3-6e64-4aef-9839-7a1bef3ee8fd/exposure-of-confidential-nasa-documents-on-public-portal,Exposure of Confidential NASA Documents on Public Portal,,https://nasa.gov,,5,4 Nov 2024
/disclosures/ddf376cd-2af9-4808-a255-a5b6af109941/ftp-server-exposed-on-https-idlastro-gsfc-nasa-gov-ftp,FTP server exposed on https://idlastro.gsfc.nasa.gov/ftp/,,https://nasa.gov,,4,4 Nov 2024
/disclosures/a42fd6b7-b562-48ea-9b0a-a1f1afd3072e/dev-globe-gov-authentication-bypass,dev.globe.gov - Authentication bypass,,https://globe.gov/,,5,4 Nov 2024
/disclosures/7d57d88a-7790-4d8b-9d2c-4932d1b75aab/pii-leaks-via-doc-file-name-affiliation-email-address,"PII Leaks via Doc File > Name, Affiliation, Email Address",,https://nasa.gov,,1,4 Nov 2024
/disclosures/f70f4155-5a6e-4bc0-937a-77436e5675aa/pii-leaks-name-company-organization-and-email,"PII Leaks > Name, Company/Organization and Email",,,,1,4 Nov 2024
/disclosures/ef864436-121d-45a3-a3f8-1c164862456b/able-to-edit-nasa-document,Able to edit NASA document,,https://nasa.gov,,5,4 Nov 2024
/disclosures/7b877904-3e59-41b8-bedc-eb8885a9e28e/reflected-cross-site-scripting-rxss,Reflected Cross Site Scripting (RXSS),,https://nasa.gov,,3,4 Nov 2024
/disclosures/c2e88322-057a-4ac5-99a2-06cae386f0a7/google-docs-no-restriction-vulnerability-in-nasa-documentation,Google Docs No Restriction Vulnerability in NASA Documentation,,https://nasa.gov,,3,4 Nov 2024
/disclosures/f5b5c62a-e061-484a-8819-740014e4b50c/mutated-xss-reflected-on-nlsp-nasa-website,Mutated XSS (Reflected) on NLSP NASA website,,https://nasa.gov,,3,4 Nov 2024
/disclosures/1c0f275a-8d00-40d1-96e7-8631ed5928c0/account-take-over-via-host-header-injection,Account Take over via Host header injection,,https://nasa.gov,,2,4 Nov 2024
/disclosures/348e5844-45dd-4b55-a187-9747518ea7c8/sarp-2024-07-02-24-mission-daily-schedule-photos-linked-to-a-google-drive-with-full-permissions,SARP 2024 07/02/24 Mission Daily Schedule Photos linked to a Google Drive with full Permissions,,https://nasa.gov,,3,4 Nov 2024
/disclosures/9505de7b-88a7-4c27-84c6-02c57c95959b/login-brute-norate-limit,Login Brute - NoRate Limit,,https://nasa.gov,,4,4 Nov 2024
/disclosures/bff80c9d-1ab5-427b-bfb4-b7dfbed91268/failure-to-invalidate-session-on-password-change,Failure to Invalidate Session on Password Change,,https://nasa.gov,,4,4 Nov 2024
/disclosures/f84d5402-e013-4675-b47d-ba0f18e66b4b/sensitive-data-exposure,Sensitive Data Exposure,,https://nasa.gov,,5,4 Nov 2024
/disclosures/22440788-3c13-4242-a532-0301f227f49e/stored-xss,Stored XSS,,https://globe.gov/,,2,4 Nov 2024
/disclosures/dcecee92-0d31-4912-94c4-3e311c341648/report-subdomain-nasa,Report subdomain nasa,,https://nasa.gov,,5,4 Nov 2024
/disclosures/b60c3eb3-0c3e-499e-89a5-298b07c944b7/reflected-xss-orbitaldebris-jsc-nasa-gov,Reflected XSS - orbitaldebris.jsc.nasa.gov,,https://nasa.gov,,3,4 Nov 2024
/disclosures/5da9895e-f81a-456c-9a98-2244228e05de/cross-site-request-forgery-csrf-to-cross-site-scripting-xss-on-nasa-s-website,Cross-Site-Request-Forgery (CSRF) to Cross-Site Scripting (XSS) on NASA's Website,,,,3,4 Nov 2024
/disclosures/c0411965-4f38-4284-8644-2307f414b888/profile-activation-bypass-via-email-address-update-on-nasa-earthdata,Profile Activation Bypass via Email Address Update on NASA Earthdata,,https://nasa.gov,,5,4 Nov 2024
/disclosures/a8d196e3-95a3-495f-bd9a-a1cb274585bf/cve-2023-7028,CVE-2023-7028,,https://nasa.gov,,2,31 Oct 2024
/disclosures/80fb67ae-0c78-4fd5-b484-832d0a2d991e/reflected-cross-site-scripting-xss-found,Reflected cross-site scripting (XSS) found,,https://nasa.gov,,5,31 Oct 2024
/disclosures/4e648494-aad1-4a50-a959-a4484776e502/stored-cross-site-scripting-xss-in-hyperlink-embedding-feature,Stored Cross-Site Scripting (XSS) in HyperLink Embedding Feature,,https://globe.gov/,,2,31 Oct 2024
/disclosures/fd379503-137e-4d43-9e82-94fdff084820/xss,xss ,,https://nasa.gov,,5,30 Oct 2024
/disclosures/a9616dbf-1748-4fdd-845f-bfb639a0c44b/information-leakage,Information leakage,,https://nasa.gov,,5,30 Oct 2024
/disclosures/c209da9f-651f-4efc-a61d-1c12c1379f95/path-traversal,Path Traversal,,https://nasa.gov,,1,25 Oct 2024
/disclosures/507c1807-f54e-44ff-b675-9a90144b2921/open-redirection-through-htmlinjection,Open Redirection Through HTMLInjection,,https://nasa.gov,,5,23 Oct 2024
/disclosures/25f52eb8-0487-4b45-9b33-93ac287b5b45/information-disclosure-pii-data,Information Disclosure - PII data,,https://nasa.gov,,5,18 Oct 2024
/disclosures/d69be017-6280-407b-85bc-dc1e4406d646/cross-site-scripting-on-vis-globe-gov-and-visdev-globe-gov,Cross Site Scripting on vis.globe.gov and visdev.globe.gov,,https://globe.gov/,,3,18 Oct 2024
/disclosures/4a0f53d1-5e9d-4df1-99f1-e94a264d473e/html-injection,HTML Injection,,https://nasa.gov,,5,7 Oct 2024
/disclosures/2ac74055-fde9-4e39-976d-e875c0c8bf04/sensitive-file-disclosure-in-hesperia-gsfc-nasa-gov, Sensitive File Disclosure in  hesperia.gsfc.nasa.gov,,,,5,7 Oct 2024
/disclosures/9260ce01-f8a2-49b4-8852-0907a9e4c789/critical-data-breach-big-data-for-domains-and-subdomains,Critical Data Breach - Big Data For Domains and Subdomains,,https://nasa.gov,,2,1 Oct 2024
/disclosures/78d2ef45-13f8-4b99-8574-f88b11d15f76/unleashing-chaos-through-html-injection,Unleashing Chaos Through HTML Injection,,https://nasa.gov,,5,24 Sep 2024
/disclosures/cbfab16a-2b3e-4a65-bf64-0e003c7c6ea7/rate-limit-bypass-via-x-forwarded-for-header-manipulation-on-registration-page,Rate Limit Bypass via X-Forwarded-For Header Manipulation on Registration Page,,staging-app.bany.dev,,4,18 Sep 2024
/disclosures/09ec80bb-a981-42cd-8e1e-f649582d35d2/stored-xss,STORED XSS ,,,,5,16 Sep 2024
/disclosures/871d0881-31cc-4126-901d-7b4521de96b6/invoice-details-are-disclosing-publicly,Invoice Details are disclosing publicly ,,https://nasa.gov,,5,11 Sep 2024
/disclosures/b8f3433d-dfb3-4ce0-b404-b893cbf97e26/files-and-directories-accessible-via-ftp,Files and directories accessible via FTP,,https://nasa.gov,,5,11 Sep 2024
/disclosures/2f51768b-bfc9-4025-b5ce-96d29c3ea70d/sftp-login-credentials-exposed-via-google-dorking,SFTP Login Credentials Exposed Via Google Dorking ,,,,5,11 Sep 2024
/disclosures/9f0b24ea-911c-4b8c-977f-17164e633e96/i-found-cross-site-scripting-in-nasa,I found Cross Site Scripting in NASA,,https://nasa.gov,,5,11 Sep 2024
/disclosures/e48a986b-89eb-4f7d-a80c-b2c4134ee377/html-injection,HTML Injection,,https://nasa.gov,,5,30 Aug 2024
/disclosures/05ff1a5b-7d32-4833-9eab-2a5687c17bcb/hyperlink-injection-lead-to-phishing,Hyperlink injection lead to Phishing,,,,5,30 Aug 2024
/disclosures/a5689ed6-73a9-4a2f-9efc-cd3d4cab3d26/html-injection-and-open-redirect-on-nasa-website,HTML Injection and Open Redirect on NASA Website,,https://nasa.gov,,5,30 Aug 2024
/disclosures/db8806c9-cdf1-4d3a-87f9-6fabe5bd1e47/information-exposure-through-directory-listing-vulnerability-on-https-maps-nccs-nasa-gov,Information Exposure Through Directory Listing vulnerability on https://maps.nccs.nasa.gov/,,,,5,30 Aug 2024
/disclosures/6561c3e9-ea76-4678-8914-4523b6ae66d5/unauthorized-access-to-internal-workspace,Unauthorized Access To Internal Workspace,,https://nasa.gov,,3,28 Aug 2024
/disclosures/1caa80db-bef9-4b69-ae51-e690a429923e/sensitive-data-exposure-internal-private-report-exposure,"sensitive data exposure / internal ""private"" report exposure",,https://nasa.gov,,3,27 Aug 2024
/disclosures/31c1a601-822b-4559-a214-929dfb2be7c6/invalidate-session-after-password-reset,Invalidate session after password reset,,Any assets that belong to Labcorp,,4,27 Aug 2024
/disclosures/ed878552-e1c8-4193-a6ea-b50cd5746575/directory-listing-vulnerability,Directory Listing Vulnerability,,https://nasa.gov,,5,26 Aug 2024
/disclosures/a3a8ada1-ee0b-4fc7-a9ab-66e34c707b24/full-path-disclosure-vulnerability,Full path disclosure vulnerability  ,,,,5,26 Aug 2024
/disclosures/84ca2f93-a390-48ae-9a85-3a4074913c98/information-disclosure-database-details,Information Disclosure: DataBase Details,,*.epa.gov,,3,23 Aug 2024
/disclosures/4caf7fc9-fad7-411a-853f-e32173369aff/accessible-anonymous-ftp-server,Accessible Anonymous FTP Server,,*.epa.gov,,1,23 Aug 2024
/disclosures/3c390787-c1a0-43fc-877c-327bb8d55be9/i-found-a-text-injection,I found a text injection,,*.airnow.gov,,5,23 Aug 2024
/disclosures/2674c3ee-f4d4-4854-9eb7-cdae2ed1ebcc/invalidate-session-after-change-password,Invalidate Session After Change Password,,*.epa.gov,,4,23 Aug 2024
/disclosures/6cf5fccf-1018-459a-b9f8-02d18b7a4ce1/no-rate-limit-in-two-factor-authentication-leads-to-bypass-using-bruteforce-attack,No rate-limit in Two factor Authentication leads to bypass using bruteforce attack,,*.epa.gov,,4,23 Aug 2024
/disclosures/43fe4528-a2e5-47ef-848b-c931785164c4/stored-xss-in-comment-https-comptox-epa-gov-dashboard-comments,stored xss in comment https://comptox.epa.gov/dashboard/comments,,*.epa.gov,,2,23 Aug 2024
/disclosures/d900e24e-af98-48d1-ac5f-74c1c2ec5ad5/public-user-login-credentials-leaked-for-lucidworks-fusion-admin-panel,Public user login credentials leaked for lucidworks fusion admin panel ,,*.epa.gov,,4,23 Aug 2024
/disclosures/8b8f7010-0a2a-4b65-a465-9f0572805a35/sql-error-received-with-database-information-database-table-database-driver-query-information,"SQL error received with database information, database table & database driver query information ",,*.epa.gov,,5,23 Aug 2024
/disclosures/1761a5db-12c3-4589-a4c9-e8212f9277a2/fusion-admin-login-page-accessible-publically,Fusion admin login page accessible publically,,*.epa.gov,,5,23 Aug 2024
/disclosures/d3eff41d-0663-4b58-82a9-2378b28be418/stored-xss-in-team-links,Stored XSS in Team Links,,Jira Work Management Cloud formerly Jira Core (bugbounty-test-<bugcrowd-name>.atlassian.net),,3,20 Aug 2024
/disclosures/80631e79-048c-430e-a632-d9ee73483772/retool-database-credentials-exposed-via-resources-api,Retool database credentials exposed via resources API,,,,2,19 Aug 2024
/disclosures/6c16511d-5330-4301-82eb-d97f30ee032d/broken-object-property-level-authorization-unauthorised-access-to-sensitive-information,Broken Object Property Level Authorization - Unauthorised Access to Sensitive Information,,,,2,19 Aug 2024
/disclosures/9d0dd9c9-a27d-44b1-b62a-3ff218d7931c/this-submission-has-been-redacted-by-the-customer,This submission has been redacted by the customer,,,,,9 Aug 2024
/disclosures/47a9e679-227b-42e2-ba1e-8d60d54527ab/cloudflare-bypass-origin-ip-found,"Cloudflare Bypass, origin IP found",,https://withpersona.com,,4,2 Aug 2024
/disclosures/0e4d1410-da5a-4aff-b0ad-3e402199ac9b/directory-listing,directory listing,,https://nasa.gov,,5,30 Jul 2024
/disclosures/a759ffe7-a9f0-4ba3-890f-5ef841421fa0/directory-listing,Directory Listing,,https://nasa.gov,,5,30 Jul 2024
/disclosures/018bd28a-63c5-4ecc-94ee-6c68744eb594/abusing-virtual-number-functionality-on-directapply-indeed-com-to-get-free-virtual-number,Abusing Virtual number functionality on directapply.indeed.com to get free virtual number,,https://*.indeed.com,,3,30 Jul 2024
/disclosures/0cd3454b-cf87-487e-a05c-a53c3db62d5d/www-arubanetworks-com-https-www-arubanetworks-com-xss,www.arubanetworks.com - https://www.arubanetworks.com - XSS,,*.arubanetworks.com,,3,25 Jul 2024
/disclosures/a1086522-37fd-4162-89b2-64dec3b05ab2/local-privilege-escalation-via-confluence-server,Local Privilege Escalation via Confluence Server,,Confluence Data Center,,3,19 Jul 2024
/disclosures/90a51f14-f49b-44ce-9dde-a3d40d4a85c1/velocity-template-injection-in-custom-user-macros,Velocity Template Injection in Custom User Macros,,Confluence Data Center,,3,19 Jul 2024
/disclosures/cfd286b4-2f63-4746-90cd-7dfdb7b497e9/account-takeover-attackers-can-take-over-coming-accounts-from-app-withpersona-com,Account TakeOver:  Attackers can take-over coming accounts from app.withpersona.com,,https://app.withpersona.com,,5,12 Jul 2024
/disclosures/dedd5987-2e44-4f48-b6bd-006e816b1d13/bypass-email-verification,Bypass Email Verification,,https://app.withpersona.com,,5,12 Jul 2024
/disclosures/2d8892da-4942-43f8-a4fc-69d5596ee67f/reflected-xss-in-http-404-default-page,Reflected XSS in HTTP 404 default page,,https://nasa.gov,,3,25 Jun 2024
/disclosures/d41013df-01ca-4858-9596-fcf0766da34b/dom-xss,DOM-XSS,,,,3,25 Jun 2024
/disclosures/c918cf78-e294-4c9e-8ff0-8e220279ad4e/reflected-xss-can-lead-to-account-takeover,Reflected XSS can lead to Account Takeover,,https://globe.gov/,,3,25 Jun 2024
/disclosures/be12f367-552b-4a8c-8c99-4cea05327807/blind-cross-site-scripting-xss-via-organization-city-input-on-account-creation,Blind Cross-Site Scripting (XSS) via Organization City Input on Account Creation,,https://globe.gov/,,2,25 Jun 2024
/disclosures/eb75437c-841c-44e5-a5b0-2c3613a48309/unauthorized-access-to-confidential-data-via-admin-endpoint,Unauthorized Access to Confidential Data via Admin Endpoint,,https://globe.gov/,,4,25 Jun 2024
/disclosures/b136441e-b9f9-4fed-b2a4-16db774cd694/dom-based-reflected-xss-vulnerability-in-the-nasa-subdomain-nightsky-jpl-nasa-gov,DOM-Based Reflected XSS Vulnerability in the NASA subdomain 'nightsky.jpl.nasa.gov',,,,3,25 Jun 2024
/disclosures/8ad4cbf3-1ff3-4450-94d0-87a1fbfc3f5d/server-side-request-forgery-ssrf-in-geoserver-via-proxy-host-configuration,Server-Side Request Forgery (SSRF) in GeoServer via Proxy Host Configuration,,https://globe.gov/,,1,25 Jun 2024
/disclosures/34cc4692-fb20-4082-8d9a-0669047ed2c3/cve-2018-11784-open-redirect-vulnerability-at-https-image-msfc-nasa-gov,CVE-2018-11784 Open redirect Vulnerability at  https://image.msfc.nasa.gov/,,,,4,25 Jun 2024
/disclosures/5b184b83-b88d-44f9-b922-04457cc731ff/xss-reflected-due-to-cve-2020-3580-vpn-nigc-gov,XSS REFLECTED DUE TO CVE-2020-3580 [vpn.nigc.gov],,*.nigc.gov,,3,24 May 2024
/disclosures/44888cff-e355-4eba-91de-275bab5313c1/allows-disposible-email-adress-to-create-multiple-accounts,Allows Disposible email adress to create multiple accounts .,,*.odesli.co,,5,23 May 2024
/disclosures/d704c31e-96f7-4f41-83ed-739a92627421/the-dmarc-record-is-not-properly-configured,The DMARC record is not properly configured,,*.odesli.co,,4,23 May 2024
/disclosures/70338010-4b57-439a-9d78-2be42d69677c/internal-ssrf-to-scan-ports-and-force-to-make-http-request,Internal SSRF to scan ports and force to make HTTP request,,*.linktr.ee,,4,23 May 2024
/disclosures/301a2575-e6a9-4f4f-bca9-efbc50208933/this-submission-has-been-redacted-by-the-customer,This submission has been redacted by the customer,,,,3,18 May 2024
/disclosures/f33399ef-222e-4318-b60b-b07804604ac1/dkim-key-for-partners-dropbox-com-affected-by-debian-openssl-bug-cve-2008-0166,DKIM key for partners.dropbox.com affected by Debian OpenSSL bug (CVE-2008-0166),,*.dropbox.com    ,,3,17 May 2024
/disclosures/d57cb7ca-a4b5-47b0-a009-a81a7165be26/idor-to-disclose-of-victim-users-using-user-id-at-employer-simplyhired-staging-com,IDOR to disclose of victim users using user ID at employer.simplyhired-staging.com,,https://employer.simplyhired-staging.com,,1,10 May 2024
/disclosures/f5dd3561-8f80-4bd0-992c-51aa5756e36a/xsshunter-xss-payload-fired-on-http-localhost-8888-notebooks-google-20drive-q4_2019-bireq-22695_resume_customer_contact_themes-cwf_sfcases_resume_themes-ipynb,[XSSHunter] XSS Payload Fired On http://localhost:8888/notebooks/Google%20Drive/Q4_2019/BIREQ-22695_Resume_Customer_Contact_Themes/CWF_SFCases_Resume_Themes.ipynb,,https://*.indeed.com,,2,9 May 2024
/disclosures/0943816f-58a2-4294-9df0-3ba2b38f4de7/public-trello-board,Public Trello Board,,,,2,9 May 2024
/disclosures/17ca37ce-3d00-478d-b574-7eb5a66db9e1/leak-indeed-s-fb-oauth-token,Leak Indeed's fb oauth token,,https://*.indeed.com,,2,9 May 2024
/disclosures/dea3c9c5-ae3c-4137-acae-1d1acc91b995/blind-stored-xss-in-https-indeed-teamconnect-com,Blind stored xss in https://indeed.teamconnect.com,,Any host/web property/mobile app verified to be owned by Indeed,,2,9 May 2024
/disclosures/e55747b8-fbda-45ba-8ab4-d55dd3242e95/stored-xss,Stored XSS,,https://*.indeed.com,,3,8 May 2024
/disclosures/c28d16fa-0822-4e33-b332-76c9e3b47d31/infomation-disclousere-with-authorization-bypass-via-header,Infomation Disclousere with Authorization Bypass via Header,,https://*.indeed.com,,3,8 May 2024
/disclosures/059f2783-022d-4361-b935-5b76a6433997/store-xss-in-post-job,Store xss in post job,,https://*.indeed.com,,3,8 May 2024
/disclosures/761966c0-600f-4265-8f11-1ba044a0ba75/otp-bypass-through-response-modification-for-new-users,OTP bypass through response modification for new users,,https://*.indeed.com,,3,8 May 2024
/disclosures/94a9403e-b8e1-4352-b23a-28bbfaf4548b/reflected-xss-https-indeedflex-co-uk-job-search,Reflected XSS - [ https://indeedflex.co.uk/job-search/ ],,Any host/web property/mobile app verified to be owned by Indeed,,3,8 May 2024
/disclosures/e27d2741-dc0b-4488-a773-5672477d927a/no-rate-limit-on-forgot-password,No Rate Limit on Forgot Password,,https://secure.indeed.com,,4,8 May 2024
/disclosures/a47a5fe7-0c03-4d77-9a3f-fed114dcffd0/exposure-of-sensitive-information-that-contain-sensitive-markings-and-pii-information-via-search-engine-indexing,Exposure of Sensitive Information that Contain Sensitive Markings and PII Information via Search Engine Indexing ,,https://globe.gov/,,1,7 May 2024
/disclosures/0f426f40-1b22-404a-87c6-516a9f8b31e4/source-code-disclosure-of-sql-database,source code disclosure of SQL database,,https://globe.gov/,,4,2 May 2024
/disclosures/f9d566bf-61f0-428b-b8e7-9c87a68bd740/old-session-does-not-expire-after-password-change-in-https-cvat-er-appdat-jsc-nasa-gov, Old Session Does Not Expire After Password Change in https://cvat.er.appdat.jsc.nasa.gov,,https://nasa.gov,,4,1 May 2024
/disclosures/1309c11d-bf13-4935-a9f9-eeb23d16d714/haproxy-status-endpoint-https-portal-nccs-nasa-gov, HAProxy Status Endpoint - https://portal.nccs.nasa.gov/,,,,2,30 Apr 2024
/disclosures/d9e2f67b-cb9b-4afb-83a7-da006a6b7ad0/cve-2020-3187-unauthenticated-arbitrary-file-deletion,CVE-2020-3187 - Unauthenticated Arbitrary File Deletion,,https://nasa.gov,,2,30 Apr 2024
/disclosures/6521edff-eb4e-4f9f-b1ef-59179ce947c0/leaked-sensitive-information-ntrs-nasa-gov, leaked sensitive information (ntrs.nasa.gov),,https://nasa.gov,,3,30 Apr 2024
/disclosures/368d9173-a6dc-4b51-a5c4-09e3a929d478/i-have-found-your-ftp-database,I have found your ftp database. ,,https://nasa.gov,,4,30 Apr 2024
/disclosures/b185eb2c-5089-43a5-87bf-f451492896d6/csrf-to-change-password-leads-to-full-account-take-over,CSRF to change password leads to full account take over,,,,2,30 Apr 2024
/disclosures/2fdf2268-657f-4f58-8cd8-d49ee0c31aa5/exposed-file-ftp,Exposed file FTP,,https://nasa.gov,,4,30 Apr 2024
/disclosures/2fd3398f-7b58-4f37-88a1-ba920c141a5f/critical-privilege-escalation-to-any-user-group-account-status-to-regional-office-representative,[Critical] Privilege Escalation to any User Group / Account Status to Regional Office Representative,,https://globe.gov/,,1,24 Apr 2024
/disclosures/b8e04429-61a7-4b13-b4a3-40a0cfa5c1e5/gdrive-access-token-leak-via-postmessage,GDrive Access Token Leak via PostMessage,,*.hellofax.com,,3,17 Apr 2024
/disclosures/3aea3015-57d8-42b9-ac70-a73dbf0f2105/changing-pets-policy-terms-of-agreements,changing Pets policy terms of agreements ,,AvalonCommunities - Stage Environment,,4,15 Apr 2024
/disclosures/d8ed3e0d-923b-49a8-8a46-767d81fcd5c6/unauthorized-team-and-organization-creation-via-insecure-direct-object-reference-idor,Unauthorized Team and Organization Creation via Insecure Direct Object Reference (IDOR),,https://globe.gov/,,3,4 Apr 2024
/disclosures/f529009b-90eb-4bf9-957d-6fe7ea890fa2/starlink-dishy-is-vulnerable-to-csrf-via-dns-rebinding,Starlink Dishy is vulnerable to CSRF via DNS Rebinding.,,SpaceX and Starlink assets (target information and rewards detailed above on the brief),,2,3 Apr 2024
/disclosures/ab094307-76cf-4235-876f-ee34b306ed30/google-dork-leaded-information-confidential-in-pdf,Google dork leaded information confidential in PDF,,*.doi.gov,,3,1 Apr 2024
/disclosures/c5699c3d-69b6-49f5-b036-f53a5d3e3c6e/server-side-template-injection-ssti,Server Side Template Injection (SSTI),,[Cloud] Enterprise Mail Handler (JEMHC) for Jira Cloud,,4,26 Mar 2024
/disclosures/3d93881e-9342-4719-982e-b3271afdbd79/tesla-ap-utilities-external-accounts-compromised-and-repeated-credentials,Tesla AP Utilities External Accounts - Compromised and Repeated Credentials ,,,,3,25 Mar 2024
/disclosures/a38df6f3-d632-47a2-b3d1-a65096db82c8/stored-cross-site-scripting-xss-in-blog-title-field-globe-community-blogs-community-blogs,Stored Cross-Site Scripting (XSS) in Blog Title Field - /globe-community/blogs/community-blogs,,https://globe.gov/,,2,20 Mar 2024
/disclosures/1fdbc7d6-5a1a-45dc-a710-abbfff353cb8/subdomain-takeover-on-annualmeeting2022-globe-gov,Subdomain Takeover on annualmeeting2022.globe.gov,,https://globe.gov/,,3,14 Mar 2024
/disclosures/1deffd7f-edc2-4f13-990d-5d31314166c9/signature-verification-bypass-from-slack-allows-unlimited-operations,Signature verification bypass from slack allows unlimited operations,,Jira Server for Slack (Official) - Server - https://marketplace.atlassian.com/apps/1220099/jira-server-for-slack-official?hosting=server,,2,6 Mar 2024
/disclosures/8648441e-4b17-48f3-a958-db2a5064c9f8/vulnerability-report-cve-2019-11248-debug-pprof-endpoint, Vulnerability Report - CVE-2019-11248 - /debug/pprof Endpoint,,,,3,30 Jan 2024
/disclosures/9e4a30ed-41c6-4d85-83c7-3a4becbd5d88/stored-xss-via-pdftron-in-dropbox,Stored XSS via PDFTron in Dropbox,,*.dropbox.com    ,,3,26 Jan 2024
/disclosures/0e1a5b2b-4046-4ff9-9df7-9173560d2eaf/attacker-can-make-other-pinner-s-idea-pin-can-t-be-commented-and-the-analytics-on-idea-pin-page-can-t-be-seen-by-the-owner,Attacker Can Make Other Pinner's Idea Pin Can't Be Commented And The Analytics On Idea Pin Page Can't Be Seen By The Owner,,*.pinterest.com Web Apps,,3,4 Jan 2024
/disclosures/c0877a29-fbca-48b1-b2f7-67324d0b9b54/this-submission-has-been-redacted-by-the-customer,This submission has been redacted by the customer,,redacteda08d8bb6-77b1-4bf4-9f94-3edffb6c6e69-ff08f5fb-c39f-4caf-bc21-5fa15ef45146,,5,3 Jan 2024
/disclosures/53007ed9-d4b4-4b28-98ee-1ce5c2a613ad/open-redirect-on-nasa,Open Redirect on NASA,,,,4,21 Dec 2023
/disclosures/29e6d45a-8829-42c9-a3b4-683d71318e37/xss-unescaped-output-of-directory-name,XSS: Unescaped output of directory name,,Bamboo,,3,20 Dec 2023
/disclosures/3b725bac-d2b8-49eb-842d-f73c32631cab/ssrf,SSRF ,,*.pitch.com,,4,23 Nov 2023
/disclosures/85c40ad7-66f7-45c6-9ac8-79af052b7b19/information-exposure-through-directory-listing-vulnerability,Information Exposure Through Directory Listing vulnerability,,https://nasa.gov,,3,24 Oct 2023
/disclosures/1357c3ce-cc7e-4ce9-b53b-a943deabccbe/application-is-vulnerable-to-stored-xss,Application is vulnerable to stored XSS,,*.statuspage.io,,5,5 Oct 2023
/disclosures/e28105a0-67f9-40af-9da4-0ec1ff553bb3/a-stored-xss-in-jira-service-desk-reports-via-requests-resolved,"A Stored XSS in Jira Service Desk ""Reports"" Via ""Requests resolved""",,Jira Service Management Cloud (bugbounty-test-<bugcrowd-name>.atlassian.net),,3,27 Sep 2023
/disclosures/60af1901-b0a0-4479-af65-17307f4de9a8/cve-2020-3452-unauthenticated-file-read-vulnerability-in-cisco-asa-cisco-firepower,CVE 2020-3452 Unauthenticated file read vulnerability in Cisco ASA & Cisco Firepower,,Any associated *.atlassian.com or *.atl-paas.net domain that can be exploited DIRECTLY from the *.atlassian.net instance,,2,27 Sep 2023
/disclosures/e908c555-3201-43de-822e-622db2afe81c/html-injection-apps-fcc-gov,HTML Injection > apps.fcc.gov‏‏‏‏‏‏‏‏,,*.fcc.gov,,4,19 Sep 2023
/disclosures/e3bb7b2c-338f-4e56-aa91-a384944e679a/product-list-l30-and-s30,Product List L30 and S30,,,,5,18 Sep 2023
/disclosures/d66b0aa9-5df4-414a-81bc-21e63bfa8fd7/broken-access-control-leads-to-account-takeover,Broken Access Control Leads to Account Takeover,,*.fcc.gov,,1,15 Sep 2023
/disclosures/a3ece17b-5da7-452d-a6dc-04398700c71d/expressvpn-browser-extension-html5-geolocation-spoof-bypass-client-physical-location-leak,ExpressVPN Browser Extension: HTML5 Geolocation Spoof Bypass - Client Physical Location Leak,,ExpressVPN Chrome extension,,2,28 Aug 2023
/disclosures/83e91e92-5785-439a-8f68-7029e20ad351/filepicker-api-key-without-domain-restriction-can-be-abused-can-be-used-by-anyone-on-any-website,Filepicker API key without domain restriction can be abused. Can be used by anyone on any website.,,manage.statuspage.io,,4,26 Jul 2023
/disclosures/8b892440-3f19-49c8-bb71-9288de175289/no-authentication-of-pagerduty-webhooks,No authentication of PagerDuty webhooks,,manage.statuspage.io,,3,26 Jul 2023
